FILEID	ENTITYID	START	END	MENTION	SYSTEM	GOLD	VERDICT
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3018,3021	3018	3021	LSU	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	http://en.wikipedia.org/wiki/Louisiana_State–Baton_Rouge	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3093,3101	3093	3101	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3435,3445	3435	3445	Joe Bailey	 http://dbpedia.org/resource/Joseph_Bailey	 http://dbpedia.org/resource/Joseph_Bailey	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3474,3494	3474	3494	Dolphins Enterprises	EMERGING ENTITY	EMERGING ENTITY	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3500,3515	3500	3515	Brian Wiedmeier	http://en.wikipedia.org/wiki/Bryan_Wiedmeier	EMERGING ENTITY	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3521,3529	3521	3529	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3574,3591	3574	3591	Arizona Cardinals	 http://dbpedia.org/resource/Arizona_Cardinals	 http://dbpedia.org/resource/Arizona_Cardinals	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3596,3611	3596	3611	Atlanta Falcons	http://en.wikipedia.org/wiki/List_of_Atlanta_Falcons_broadcasters	http://en.wikipedia.org/wiki/List_of_Atlanta_Falcons_broadcasters	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3649,3657	3649	3657	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3748,3756	3748	3756	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3876,3881	3876	3881	Shula	http://en.wikipedia.org/wiki/Don_Shula	http://www.wikidata.org/entity/Q6848814	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3898,3903	3898	3903	Miami	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=3979,3987	3979	3987	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4080,4096	4080	4096	Daunte Culpepper	http://dbpedia.org/resource/Dante_Culpepper	http://dbpedia.org/resource/Dante_Culpepper	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4161,4166	4161	4166	Miami	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4230,4240	4230	4240	Dan Marino	http://fr.wikipedia.org/wiki/Dan_Marino	http://fr.wikipedia.org/wiki/Dan_Marino	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4360,4365	4360	4365	Saban	http://www.wikidata.org/entity/Q70894	http://www.wikidata.org/entity/Q70894	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4384,4387	4384	4387	NFL	http://dbpedia.org/resource/National-American_Football_League	http://dbpedia.org/resource/National-American_Football_League	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4438,4451	4438	4451	Randy Mueller	http://wikidata.dbpedia.org/resource/Q7292342	http://wikidata.dbpedia.org/resource/Q7292342	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4528,4536	4528	4536	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4557,4578	4557	4578	AFC championship game	EMERGING ENTITY	http://dbpedia.org/resource/List_of_American_Football_Conference_Championship_Game_winners	false
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4585,4593	4585	4593	Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	http://en.wikipedia.org/wiki/Harry_Wayne_Huizenga	true
6	http://www.aksw.org/gerbil/NifWebService/request_5#char=4735,4743	4735	4743	Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	http://pl.wikipedia.org/wiki/Miami_Dolphins	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=0,9	0	9	Al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=79,86	79	86	BAGHDAD	EMERGING ENTITY	 http://en.wikipedia.org/wiki/Bagdhad	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=88,92	88	92	Iraq	EMERGING ENTITY	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=95,99	95	99	Iraq	EMERGING ENTITY	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=133,141	133	141	NBC News	http://id.dbpedia.org/resource/NBC_News	http://id.dbpedia.org/resource/NBC_News	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=227,241	227	241	Saddam Hussein	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=368,382	368	382	Saddam Hussein	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=422,440	422	440	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=553,559	553	559	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=870,882	870	882	Iraqi forces	EMERGING ENTITY	http://fr.wikipedia.org/wiki/Forces_arm%C3%A9es_irakiennes	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=935,941	935	941	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1059,1069	1059	1069	Al-Jazeera	http://dbpedia.org/resource/Al_Jazeera_News	http://dbpedia.org/resource/Al_Jazeera_News	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1089,1097	1089	1097	Internet	http://dbpedia.org/resource/Intrernet	http://dbpedia.org/resource/Intrernet	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1121,1127	1121	1127	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1148,1164	1148	1164	Associated Press	http://dbpedia.org/resource/Assocation_Press	http://dbpedia.org/resource/Assocation_Press	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1214,1229	1214	1229	Nouri al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1309,1318	1309	1318	Al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1442,1448	1442	1448	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1489,1502	1489	1502	U.S. military	http://dbpedia.org/resource/U.S._armed_forces	http://dbpedia.org/resource/U.S._armed_forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1534,1547	1534	1547	United States	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1791,1800	1791	1800	al-Rubaie	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1872,1890	1872	1890	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1932,1949	1932	1949	Munqith al-Faroon	EMERGING ENTITY	EMERGING ENTITY	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1986,1992	1986	1992	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2014,2034	2014	2034	The Associated Press	http://dbpedia.org/resource/Assocation_Press	http://dbpedia.org/resource/Assocation_Press	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2332,2341	2332	2341	al-Faroon	EMERGING ENTITY	EMERGING ENTITY	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2498,2508	2498	2508	Al-Jazeera	http://dbpedia.org/resource/Al_Jazeera_News	http://dbpedia.org/resource/Al_Jazeera_News	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2525,2533	2525	2533	Web site	http://dbpedia.org/resource/Webmastering	http://dbpedia.org/resource/Webmastering	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2550,2556	2550	2556	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2577,2591	2577	2591	New York Times	http://dbpedia.org/resource/The_New_York_Times_Company	http://en.wikipedia.org/wiki/NYTimes	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2619,2628	2619	2628	al-Faroon	EMERGING ENTITY	EMERGING ENTITY	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2733,2740	2733	2740	Hussein	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2820,2838	2820	2838	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2844,2850	2844	2850	Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2888,2893	2888	2893	Times	http://dbpedia.org/resource/The_New_York_Times_Company	http://en.wikipedia.org/wiki/NYTimes	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2927,2936	2927	2936	al-Rubaie	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	http://dbpedia.org/resource/Mu%27afak_al-Rubay%27i	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2950,2952	2950	2952	AP	http://en.wikipedia.org/wiki/The_Atlantic_Philanthropies	http://dbpedia.org/resource/Assocation_Press	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3046,3055	3046	3055	al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3064,3069	3064	3069	Najaf	http://en.wikipedia.org/wiki/Najaf	http://en.wikipedia.org/wiki/Najaf	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3128,3137	3128	3137	Al-Faroon	EMERGING ENTITY	EMERGING ENTITY	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3377,3383	3377	3383	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3715,3725	3715	3725	Al-Arabiya	http://en.wikipedia.org/wiki/Alarabiya	http://en.wikipedia.org/wiki/Alarabiya	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3852,3857	3852	3857	MSNBC	http://dbpedia.org/resource/MSNBCs	http://dbpedia.org/resource/MSNBCs	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3998,4004	3998	4004	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4071,4078	4071	4078	Muqtada	http://dbpedia.org/resource/Moqtadr_al-Sadr	http://dbpedia.org/resource/Moqtadr_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4080,4087	4080	4087	Muqtada	http://dbpedia.org/resource/Moqtadr_al-Sadr	http://dbpedia.org/resource/Moqtadr_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4089,4096	4089	4096	Muqtada	http://dbpedia.org/resource/Moqtadr_al-Sadr	http://dbpedia.org/resource/Moqtadr_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4114,4129	4114	4129	Muqtada al-Sadr	http://dbpedia.org/resource/Moqtadr_al-Sadr	http://dbpedia.org/resource/Moqtadr_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4178,4188	4178	4188	Mahdi Army	http://en.wikipedia.org/wiki/Mahdi_Militia	http://en.wikipedia.org/wiki/Mahdi_Militia	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4258,4264	4258	4264	Sunnis	http://en.wikipedia.org/wiki/Traditionalist_%28Islam%29	http://en.wikipedia.org/wiki/Traditionalist_%28Islam%29	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4302,4309	4302	4309	Al-Sadr	 http://www.wikidata.org/entity/Q359698	http://dbpedia.org/resource/Moqtadr_al-Sadr	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4333,4339	4333	4339	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4370,4379	4370	4379	al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	http://es.dbpedia.org/resource/Nuri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4391,4395	4391	4395	U.S.	http://en.wikipedia.org/wiki/Peace_Mission	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4416,4432	4416	4432	William Caldwell	http://dbpedia.org/resource/William_P._Caldwell	http://en.wikipedia.org/wiki/LTG_Caldwell	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4436,4449	4436	4449	U.S. military	http://dbpedia.org/resource/U.S._armed_forces	http://dbpedia.org/resource/U.S._armed_forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4545,4556	4545	4556	U.S. forces	http://en.wikipedia.org/wiki/Peace_Mission	http://dbpedia.org/resource/U.S._armed_forces	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4715,4719	4715	4719	Iraq	EMERGING ENTITY	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4756,4762	4756	4762	Saddam	http://en.wikipedia.org/wiki/Saddam_heusein	http://en.wikipedia.org/wiki/Saddam_heusein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4822,4833	4822	4833	US military	http://dbpedia.org/resource/U.S._armed_forces	http://dbpedia.org/resource/U.S._armed_forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=5065,5073	5065	5073	Caldwell	http://dbpedia.org/resource/William_P._Caldwell	http://en.wikipedia.org/wiki/LTG_Caldwell	false
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=0,10	0	10	Timberlake	http://dbpedia.org/resource/Jawbreakers_%28duo%29	http://dbpedia.org/resource/Jawbreakers_%28duo%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=12,16	12	16	Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=45,52	45	52	N’ Sync	http://it.wikipedia.org/wiki/%27N_Sync	http://it.wikipedia.org/wiki/%27N_Sync	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=101,118	101	118	Justin Timberlake	http://dbpedia.org/resource/Jawbreakers_%28duo%29	http://dbpedia.org/resource/Jawbreakers_%28duo%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=123,135	123	135	Cameron Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=183,196	183	196	Star magazine	http://en.wikipedia.org/wiki/Star_%28magazine%29	http://en.wikipedia.org/wiki/Star_%28magazine%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=214,218	214	218	Star	http://en.wikipedia.org/wiki/Star_%28magazine%29	http://en.wikipedia.org/wiki/Star_%28magazine%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=220,224	220	224	Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=236,245	236	245	Christmas	http://de.wikipedia.org/wiki/Christmas_Humphreys	http://dbpedia.org/resource/When_is_Christmas	false
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=265,269	265	269	Vail	http://de.wikipedia.org/wiki/Vail_%28Colorado%29	http://de.wikipedia.org/wiki/Vail_%28Colorado%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=271,276	271	276	Colo.	http://dbpedia.org/resource/38th_State	http://dbpedia.org/resource/38th_State	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=284,294	284	294	Timberlake	http://dbpedia.org/resource/Jawbreakers_%28duo%29	http://dbpedia.org/resource/Jawbreakers_%28duo%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=325,332	325	332	Memphis	http://nl.wikipedia.org/wiki/Memphis_%28Tennessee%29	http://nl.wikipedia.org/wiki/Memphis_%28Tennessee%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=383,390	383	390	N' Sync	http://it.wikipedia.org/wiki/%27N_Sync	http://it.wikipedia.org/wiki/%27N_Sync	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=544,563	544	563	Saturday Night Live	http://en.wikipedia.org/wiki/Penthouse_Club	http://dbpedia.org/resource/NBC%27s_Saturday_Night	false
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=569,573	569	573	Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	http://en.wikipedia.org/wiki/Emilio_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=578,588	578	588	Timberlake	http://dbpedia.org/resource/Jawbreakers_%28duo%29	http://dbpedia.org/resource/Jawbreakers_%28duo%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=650,669	650	669	Kids' Choice Awards	EMERGING ENTITY	http://en.wikipedia.org/wiki/KCAS'	false
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=706,716	706	716	Timberlake	http://dbpedia.org/resource/Jawbreakers_%28duo%29	http://dbpedia.org/resource/Jawbreakers_%28duo%29	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=752,765	752	765	Veronica Finn	http://en.wikipedia.org/wiki/Danay_Ferrer	http://en.wikipedia.org/wiki/Danay_Ferrer	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=822,836	822	836	Britney Spears	http://dbpedia.org/resource/Britteny_Spears	http://dbpedia.org/resource/Britteny_Spears	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=899,908	899	908	Innosense	http://dbpedia.org/resource/Veronica_Finn	http://dbpedia.org/resource/Veronica_Finn	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=940,952	940	952	Lou Pearlman	http://en.wikipedia.org/wiki/Louis_J._Pearlman	http://en.wikipedia.org/wiki/Louis_J._Pearlman	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=73,98	73	98	London's Heathrow Airport	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=124,130	124	130	LONDON	http://cs.dbpedia.org/resource/Londýn	http://cs.dbpedia.org/resource/Londýn	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=234,259	234	259	London's Heathrow Airport	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=411,426	411	426	British Airways	http://pt.dbpedia.org/resource/British_Airways	http://pt.dbpedia.org/resource/British_Airways	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=468,470	468	470	BA	http://ko.wikipedia.org/wiki/블랙_오디오	http://pt.dbpedia.org/resource/British_Airways	false
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=598,606	598	606	Heathrow	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=640,642	640	642	BA	http://ko.wikipedia.org/wiki/블랙_오디오	http://pt.dbpedia.org/resource/British_Airways	false
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=817,819	817	819	BA	http://ko.wikipedia.org/wiki/블랙_오디오	http://pt.dbpedia.org/resource/British_Airways	false
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=958,966	958	966	Heathrow	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=1205,1213	1205	1213	Heathrow	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=1345,1347	1345	1347	BA	http://ko.wikipedia.org/wiki/블랙_오디오	http://pt.dbpedia.org/resource/British_Airways	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=110,120	110	120	WASHINGTON	EMERGING ENTITY	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=468,492	468	492	President George W. Bush	http://es.wikipedia.org/wiki/George_W._Bush	http://es.wikipedia.org/wiki/George_W._Bush	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=751,755	751	755	Iraq	http://en.wikipedia.org/wiki/The_Iraq	http://en.wikipedia.org/wiki/The_Iraq	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=862,866	862	866	Bush	http://en.wikipedia.org/wiki/2004_George_W._Bush_presidential_campaign	http://es.wikipedia.org/wiki/George_W._Bush	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=892,896	892	896	Iraq	http://en.wikipedia.org/wiki/The_Iraq	http://en.wikipedia.org/wiki/The_Iraq	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1203,1214	1203	1214	Gerald Ford	http://dbpedia.org/resource/Gerald_Rudolph_Ford%2C_Jr.	http://dbpedia.org/resource/Gerald_Rudolph_Ford%2C_Jr.	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1258,1271	1258	1271	Richard Nixon	http://fr.dbpedia.org/resource/Richard_Nixon	http://fr.dbpedia.org/resource/Richard_Nixon	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1301,1305	1301	1305	Ford	http://dbpedia.org/resource/Gerald_Rudolph_Ford%2C_Jr.	http://dbpedia.org/resource/Gerald_Rudolph_Ford%2C_Jr.	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1315,1320	1315	1320	Nixon	http://fr.dbpedia.org/resource/Richard_Nixon	http://fr.dbpedia.org/resource/Richard_Nixon	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1379,1391	1379	1391	Jimmy Carter	 http://eu.wikipedia.org/wiki/Jimmy_Carter	 http://eu.wikipedia.org/wiki/Jimmy_Carter	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1433,1443	1433	1443	Washington	http://en.wikipedia.org/wiki/Washington-6_Vermont_Representative_District%2C_2002%E2%80%9312	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1482,1497	1482	1497	American people	EMERGING ENTITY	http://pt.wikipedia.org/wiki/Demografia_dos_Estados_Unidos	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1694,1704	1694	1704	Washington	http://en.wikipedia.org/wiki/Washington-6_Vermont_Representative_District%2C_2002%E2%80%9312	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1771,1781	1771	1781	Washington	http://en.wikipedia.org/wiki/Washington-6_Vermont_Representative_District%2C_2002%E2%80%9312	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1908,1917	1908	1917	Evan Bayh	http://en.wikipedia.org/wiki/Bayh	http://en.wikipedia.org/wiki/Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2075,2082	2075	2082	Indiana	http://pt.wikipedia.org/wiki/Indiana	http://pt.wikipedia.org/wiki/Indiana	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2103,2109	2103	2109	Senate	http://fr.wikipedia.org/wiki/S%C3%A9nat	http://dbpedia.org/resource/The_United_States_Senate	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2223,2227	2223	2227	Bayh	http://en.wikipedia.org/wiki/Bayh	http://en.wikipedia.org/wiki/Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2250,2260	2250	2260	Washington	http://en.wikipedia.org/wiki/Washington-6_Vermont_Representative_District%2C_2002%E2%80%9312	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2291,2303	2291	2303	Dan Pfeiffer	 http://de.wikipedia.org/wiki/Daniel_Pfeiffer	 http://de.wikipedia.org/wiki/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2320,2324	2320	2324	Bayh	http://en.wikipedia.org/wiki/Bayh	http://en.wikipedia.org/wiki/Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2610,2618	2610	2618	Pfeiffer	 http://de.wikipedia.org/wiki/Daniel_Pfeiffer	 http://de.wikipedia.org/wiki/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2689,2695	2689	2695	Boomer	http://de.dbpedia.org/resource/Tom_DeLonge	http://dbpedia.org/resource/Boomers	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2795,2802	2795	2802	Vietnam	http://en.wikipedia.org/wiki/Viêtnam	http://en.wikipedia.org/wiki/Viêtnam	true
