FILEID	ENTITYID	START	END	MENTION	SYSTEM	GOLD	VERDICT
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=88,92	88	92	Iraq	http://dbpedia.org/resource/Iraq_War	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=95,99	95	99	Iraq	http://dbpedia.org/resource/Iraq_War	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=133,141	133	141	NBC News	http://dbpedia.org/resource/NBC_News	http://dbpedia.org/resource/NBC_News	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=227,241	227	241	Saddam Hussein	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=368,382	368	382	Saddam Hussein	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=422,440	422	440	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=553,559	553	559	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=870,882	870	882	Iraqi forces	http://dbpedia.org/resource/Iraqi_insurgency_(2003–11)	http://fr.wikipedia.org/wiki/Forces_arm%C3%A9es_irakiennes	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=935,941	935	941	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1059,1069	1059	1069	Al-Jazeera	http://dbpedia.org/resource/Al_Jazeera	http://dbpedia.org/resource/Al_Jazeera	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1089,1097	1089	1097	Internet	http://dbpedia.org/resource/Internet	http://dbpedia.org/resource/Internet	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1121,1127	1121	1127	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1148,1164	1148	1164	Associated Press	http://dbpedia.org/resource/Associated_Press	http://dbpedia.org/resource/Associated_Press	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1214,1229	1214	1229	Nouri al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1309,1318	1309	1318	Al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1442,1448	1442	1448	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1489,1502	1489	1502	U.S. military	http://dbpedia.org/resource/Military_history_of_the_United_States	http://dbpedia.org/resource/U.S._armed_forces	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1534,1547	1534	1547	United States	http://dbpedia.org/resource/United_States	http://dbpedia.org/resource/United_States	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1791,1800	1791	1800	al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1872,1890	1872	1890	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1932,1949	1932	1949	Munqith al-Faroon	EMERGING ENTITY	http://vu.nl/unknown/Munqith_al-Faroon	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=1986,1992	1986	1992	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2014,2034	2014	2034	The Associated Press	http://dbpedia.org/resource/Associated_Press	http://dbpedia.org/resource/Associated_Press	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2332,2341	2332	2341	al-Faroon	EMERGING ENTITY	http://vu.nl/unknown/al-Faroon	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2498,2508	2498	2508	Al-Jazeera	http://dbpedia.org/resource/Al_Jazeera	http://dbpedia.org/resource/Al_Jazeera	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2525,2533	2525	2533	Web site	http://dbpedia.org/resource/Website	http://dbpedia.org/resource/Website	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2550,2556	2550	2556	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2577,2591	2577	2591	New York Times	http://dbpedia.org/resource/The_New_York_Times	http://dbpedia.org/resource/The_New_York_Times	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2619,2628	2619	2628	al-Faroon	EMERGING ENTITY	http://vu.nl/unknown/al-Faroon	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2733,2740	2733	2740	Hussein	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2820,2838	2820	2838	Mowaffak al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2844,2850	2844	2850	Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2888,2893	2888	2893	Times	http://dbpedia.org/resource/The_New_York_Times	http://dbpedia.org/resource/The_New_York_Times	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2927,2936	2927	2936	al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	http://dbpedia.org/resource/Mowaffak_al-Rubaie	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=2950,2952	2950	2952	AP	http://dbpedia.org/resource/Associated_Press	http://dbpedia.org/resource/Associated_Press	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3046,3055	3046	3055	al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3064,3069	3064	3069	Najaf	http://dbpedia.org/resource/Najaf	http://dbpedia.org/resource/Najaf	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3128,3137	3128	3137	Al-Faroon	EMERGING ENTITY	http://vu.nl/unknown/Al-Faroon	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3377,3383	3377	3383	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3715,3725	3715	3725	Al-Arabiya	http://dbpedia.org/resource/Al_Arabiya	http://dbpedia.org/resource/Al_Arabiya	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3852,3857	3852	3857	MSNBC	http://dbpedia.org/resource/MSNBC	http://dbpedia.org/resource/MSNBC	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=3998,4004	3998	4004	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4071,4078	4071	4078	Muqtada	http://dbpedia.org/resource/Muqtada_al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4080,4087	4080	4087	Muqtada	http://dbpedia.org/resource/Muqtada_al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4089,4096	4089	4096	Muqtada	http://dbpedia.org/resource/Muqtada_al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4114,4129	4114	4129	Muqtada al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4178,4188	4178	4188	Mahdi Army	http://dbpedia.org/resource/Peace_Companies	http://dbpedia.org/resource/Peace_Companies	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4258,4264	4258	4264	Sunnis	http://dbpedia.org/resource/Sunni_Islam	http://dbpedia.org/resource/Sunni_Islam	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4302,4309	4302	4309	Al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	http://dbpedia.org/resource/Muqtada_al-Sadr	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4333,4339	4333	4339	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4370,4379	4370	4379	al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	http://dbpedia.org/resource/Nouri_al-Maliki	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4391,4395	4391	4395	U.S.	http://dbpedia.org/resource/United_States	http://dbpedia.org/resource/United_States	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4416,4432	4416	4432	William Caldwell	http://dbpedia.org/resource/William_B._Caldwell	http://dbpedia.org/resource/William_B._Caldwell	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4436,4449	4436	4449	U.S. military	http://dbpedia.org/resource/United_States_Armed_Forces	http://dbpedia.org/resource/United_States_Armed_Forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4545,4556	4545	4556	U.S. forces	http://dbpedia.org/resource/United_States_Armed_Forces	http://dbpedia.org/resource/United_States_Armed_Forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4715,4719	4715	4719	Iraq	http://dbpedia.org/resource/Iraq_War	http://en.wikipedia.org/wiki/The_Iraq	false
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4756,4762	4756	4762	Saddam	http://dbpedia.org/resource/Saddam_Hussein	http://dbpedia.org/resource/Saddam_Hussein	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=4822,4833	4822	4833	US military	http://dbpedia.org/resource/United_States_Armed_Forces	http://dbpedia.org/resource/United_States_Armed_Forces	true
7	http://www.aksw.org/gerbil/NifWebService/request_6#char=5065,5073	5065	5073	Caldwell	http://dbpedia.org/resource/William_B._Caldwell	http://dbpedia.org/resource/William_B._Caldwell	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=0,10	0	10	Timberlake	http://dbpedia.org/resource/Justin_Timberlake	http://dbpedia.org/resource/Justin_Timberlake	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=12,16	12	16	Diaz	http://dbpedia.org/resource/Cameron_Diaz	http://dbpedia.org/resource/Cameron_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=45,52	45	52	N’ Sync	http://dbpedia.org/resource/NSYNC	http://dbpedia.org/resource/NSYNC	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=101,118	101	118	Justin Timberlake	http://dbpedia.org/resource/Justin_Timberlake	http://dbpedia.org/resource/Justin_Timberlake	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=123,135	123	135	Cameron Diaz	http://dbpedia.org/resource/Cameron_Diaz	http://dbpedia.org/resource/Cameron_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=183,196	183	196	Star magazine	http://dbpedia.org/resource/Star_(magazine)	http://dbpedia.org/resource/Star_(magazine)	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=214,218	214	218	Star	http://dbpedia.org/resource/Star	http://en.wikipedia.org/wiki/Star_%28magazine%29	false
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=220,224	220	224	Diaz	http://dbpedia.org/resource/Cameron_Diaz	http://dbpedia.org/resource/Cameron_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=236,245	236	245	Christmas	http://dbpedia.org/resource/Christmas	http://dbpedia.org/resource/Christmas	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=265,269	265	269	Vail	http://dbpedia.org/resource/Vail,_Colorado	http://dbpedia.org/resource/Vail,_Colorado	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=271,276	271	276	Colo.	http://dbpedia.org/resource/Colorado	http://dbpedia.org/resource/Colorado	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=284,294	284	294	Timberlake	http://dbpedia.org/resource/Justin_Timberlake	http://dbpedia.org/resource/Justin_Timberlake	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=325,332	325	332	Memphis	http://dbpedia.org/resource/Memphis,_Tennessee	http://dbpedia.org/resource/Memphis,_Tennessee	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=383,390	383	390	N' Sync	http://dbpedia.org/resource/NSYNC	http://dbpedia.org/resource/NSYNC	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=544,563	544	563	Saturday Night Live	http://dbpedia.org/resource/Saturday_Night_Live	http://dbpedia.org/resource/Saturday_Night_Live	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=569,573	569	573	Diaz	http://dbpedia.org/resource/Cameron_Diaz	http://dbpedia.org/resource/Cameron_Diaz	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=578,588	578	588	Timberlake	http://dbpedia.org/resource/Justin_Timberlake	http://dbpedia.org/resource/Justin_Timberlake	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=650,669	650	669	Kids' Choice Awards	http://dbpedia.org/resource/Nickelodeon_Kids'_Choice_Awards	http://dbpedia.org/resource/Nickelodeon_Kids'_Choice_Awards	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=706,716	706	716	Timberlake	http://dbpedia.org/resource/Justin_Timberlake	http://dbpedia.org/resource/Justin_Timberlake	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=752,765	752	765	Veronica Finn	http://dbpedia.org/resource/Innosense	http://dbpedia.org/resource/Innosense	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=822,836	822	836	Britney Spears	http://dbpedia.org/resource/Britney_Spears	http://dbpedia.org/resource/Britney_Spears	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=899,908	899	908	Innosense	http://dbpedia.org/resource/Innosense	http://dbpedia.org/resource/Innosense	true
8	http://www.aksw.org/gerbil/NifWebService/request_7#char=940,952	940	952	Lou Pearlman	http://dbpedia.org/resource/Lou_Pearlman	http://dbpedia.org/resource/Lou_Pearlman	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=73,98	73	98	London's Heathrow Airport	EMERGING ENTITY	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	false
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=124,130	124	130	LONDON	http://dbpedia.org/resource/London	http://dbpedia.org/resource/London	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=234,259	234	259	London's Heathrow Airport	EMERGING ENTITY	http://en.wikipedia.org/wiki/Harmondsworth_Aerodrome	false
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=243,251	243	251	Heathrow	http://dbpedia.org/resource/Heathrow_Airport	http://dbpedia.org/resource/Heathrow_Airport	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=411,426	411	426	British Airways	http://dbpedia.org/resource/British_Airways	http://dbpedia.org/resource/British_Airways	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=468,470	468	470	BA	http://dbpedia.org/resource/British_Airways	http://dbpedia.org/resource/British_Airways	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=598,606	598	606	Heathrow	http://dbpedia.org/resource/Heathrow_Airport	http://dbpedia.org/resource/Heathrow_Airport	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=640,642	640	642	BA	http://dbpedia.org/resource/British_Airways	http://dbpedia.org/resource/British_Airways	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=817,819	817	819	BA	http://dbpedia.org/resource/British_Airways	http://dbpedia.org/resource/British_Airways	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=958,966	958	966	Heathrow	http://dbpedia.org/resource/Heathrow_Airport	http://dbpedia.org/resource/Heathrow_Airport	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=1205,1213	1205	1213	Heathrow	http://dbpedia.org/resource/Heathrow_Airport	http://dbpedia.org/resource/Heathrow_Airport	true
9	http://www.aksw.org/gerbil/NifWebService/request_8#char=1345,1347	1345	1347	BA	http://dbpedia.org/resource/British_Airways	http://dbpedia.org/resource/British_Airways	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=110,120	110	120	WASHINGTON	http://dbpedia.org/resource/Washington,_D.C.	http://dbpedia.org/resource/Washington,_D.C.	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=468,492	468	492	President George W. Bush	http://dbpedia.org/resource/George_W._Bush	http://dbpedia.org/resource/George_W._Bush	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=751,755	751	755	Iraq	http://dbpedia.org/resource/Iraq_War	http://en.wikipedia.org/wiki/The_Iraq	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=862,866	862	866	Bush	http://dbpedia.org/resource/George_W._Bush	http://dbpedia.org/resource/George_W._Bush	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=892,896	892	896	Iraq	http://dbpedia.org/resource/Iraq_War	http://en.wikipedia.org/wiki/The_Iraq	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1203,1214	1203	1214	Gerald Ford	http://dbpedia.org/resource/Gerald_Ford	http://dbpedia.org/resource/Gerald_Ford	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1258,1271	1258	1271	Richard Nixon	http://dbpedia.org/resource/Richard_Nixon	http://dbpedia.org/resource/Richard_Nixon	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1301,1305	1301	1305	Ford	http://dbpedia.org/resource/Gerald_Ford	http://dbpedia.org/resource/Gerald_Ford	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1315,1320	1315	1320	Nixon	http://dbpedia.org/resource/Richard_Nixon	http://dbpedia.org/resource/Richard_Nixon	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1379,1391	1379	1391	Jimmy Carter	http://dbpedia.org/resource/Jimmy_Carter	http://dbpedia.org/resource/Jimmy_Carter	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1433,1443	1433	1443	Washington	http://dbpedia.org/resource/Washington_County,_Pennsylvania	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1482,1497	1482	1497	American people	http://dbpedia.org/resource/Americans	http://pt.wikipedia.org/wiki/Demografia_dos_Estados_Unidos	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1694,1704	1694	1704	Washington	http://dbpedia.org/resource/Washington_County,_Pennsylvania	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1771,1781	1771	1781	Washington	http://dbpedia.org/resource/Washington_County,_Pennsylvania	http://dbpedia.org/resource/Washington_D.C	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=1908,1917	1908	1917	Evan Bayh	http://dbpedia.org/resource/Evan_Bayh	http://dbpedia.org/resource/Evan_Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2075,2082	2075	2082	Indiana	http://dbpedia.org/resource/Indiana	http://dbpedia.org/resource/Indiana	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2103,2109	2103	2109	Senate	http://dbpedia.org/resource/United_States_Senate	http://dbpedia.org/resource/United_States_Senate	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2223,2227	2223	2227	Bayh	http://dbpedia.org/resource/Evan_Bayh	http://dbpedia.org/resource/Evan_Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2250,2260	2250	2260	Washington	http://dbpedia.org/resource/Washington,_D.C.	http://dbpedia.org/resource/Washington,_D.C.	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2291,2303	2291	2303	Dan Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2320,2324	2320	2324	Bayh	http://dbpedia.org/resource/Evan_Bayh	http://dbpedia.org/resource/Evan_Bayh	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2610,2618	2610	2618	Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2689,2695	2689	2695	Boomer	http://dbpedia.org/resource/Linwood_Boomer	http://dbpedia.org/resource/Boomers	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2795,2802	2795	2802	Vietnam	http://dbpedia.org/resource/Vietnam	http://dbpedia.org/resource/Vietnam	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2810,2818	2810	2818	Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2837,2850	2837	2850	Bush campaign	http://dbpedia.org/resource/George_W._Bush_presidential_campaign,_2004	http://dbpedia.org/resource/George_W._Bush_presidential_campaign,_2004	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2864,2874	2864	2874	John Kerry	http://dbpedia.org/resource/John_Kerry	http://dbpedia.org/resource/John_Kerry	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2885,2889	2885	2889	Bush	http://dbpedia.org/resource/George_W._Bush	http://dbpedia.org/resource/George_W._Bush	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=2954,2966	2954	2966	Bill Clinton	http://dbpedia.org/resource/Bill_Clinton	http://dbpedia.org/resource/Bill_Clinton	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=3022,3030	3022	3030	Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	http://dbpedia.org/resource/Daniel_Pfeiffer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=3443,3462	3443	3462	Positively American	EMERGING ENTITY	http://vu.nl/unknown/Positively_American	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=3469,3484	3469	3484	Charles Schumer	http://dbpedia.org/resource/Chuck_Schumer	http://dbpedia.org/resource/Chuck_Schumer	true
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=3488,3496	3488	3496	New York	http://dbpedia.org/resource/United_States	http://es.wikipedia.org/wiki/Nueva_York_%28estado%29	false
10	http://www.aksw.org/gerbil/NifWebService/request_9#char=3660,3667	3660	3667	Schumer	http://dbpedia.org/resource/Chuck_Schumer	http://dbpedia.org/resource/Chuck_Schumer	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=13,18	13	18	Texas	http://dbpedia.org/resource/Texas	http://dbpedia.org/resource/Texas	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=121,128	121	128	HOUSTON	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Houston	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=241,277	241	277	George Bush Intercontinental Airport	http://dbpedia.org/resource/George_Bush_Intercontinental_Airport	http://dbpedia.org/resource/George_Bush_Intercontinental_Airport	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=354,361	354	361	Houston	http://dbpedia.org/resource/Houston	http://dbpedia.org/resource/Houston	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=396,402	396	402	Police	http://dbpedia.org/resource/Police	http://en.wikipedia.org/wiki/List_of_U.S._state_law_enforcement_agencies	false
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=694,700	694	700	Manuel	http://dbpedia.org/resource/Geoff_Love	EMERGING ENTITY	false
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=705,720	705	720	Ricardo Aguilar	EMERGING ENTITY	http://vu.nl/unknown/Ricardo_Aguilar	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=726,739	726	739	Carlos Osorio	http://dbpedia.org/resource/Carlos_Manuel_Arana_Osorio	http://dbpedia.org/resource/Carlos_Manuel_Arana_Osorio	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=745,756	745	756	Erick Perez	EMERGING ENTITY	http://vu.nl/unknown/Erick_Perez	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=766,780	766	780	Daniel Venegas	EMERGING ENTITY	http://vu.nl/unknown/Daniel_Venegas	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=828,834	828	834	Osorio	EMERGING ENTITY	http://pt.dbpedia.org/resource/Carlos_Manuel_Arana_Osorio	false
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=839,844	839	844	Perez	EMERGING ENTITY	http://vu.nl/unknown/Perez	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=868,886	868	886	Harris County Jail	EMERGING ENTITY	http://vu.nl/unknown/Harris_County_Jail	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=938,945	938	945	Venegas	EMERGING ENTITY	http://vu.nl/unknown/Venegas	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=1020,1026	1020	1026	Bownds	EMERGING ENTITY	http://vu.nl/unknown/Bownds	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=1051,1073	1051	1073	Menzies Aviation Group	EMERGING ENTITY	http://vu.nl/unknown/Menzies_Aviation_Group	true
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=1140,1153	1140	1153	United States	EMERGING ENTITY	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	false
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=1267,1273	1267	1273	London	EMERGING ENTITY	http://cs.dbpedia.org/resource/Londýn	false
11	http://www.aksw.org/gerbil/NifWebService/request_10#char=1451,1457	1451	1457	Bownds	EMERGING ENTITY	http://vu.nl/unknown/Bownds	true
12	http://www.aksw.org/gerbil/NifWebService/request_11#char=0,4	0	4	U.S.	http://dbpedia.org/resource/United_States_House_of_Representatives	http://en.wikipedia.org/wiki/O'Hare_Modernization_Program	false
12	http://www.aksw.org/gerbil/NifWebService/request_11#char=62,80	62	80	Sago Mine accident	http://dbpedia.org/resource/Sago_Mine_disaster	http://dbpedia.org/resource/Sago_Mine_disaster	true
12	http://www.aksw.org/gerbil/NifWebService/request_11#char=118,128	118	128	BUCKHANNON	http://dbpedia.org/resource/Buckhannon,_West_Virginia	http://dbpedia.org/resource/Buckhannon,_West_Virginia	true
12	http://www.aksw.org/gerbil/NifWebService/request_11#char=130,135	130	135	W. Va	http://dbpedia.org/resource/West_Virginia	http://dbpedia.org/resource/West_Virginia	true
12	http://www.aksw.org/gerbil/NifWebService/request_11#char=242,251	242	251	Sago Mine	http://dbpedia.org/resource/Sago_Mine_disaster	http://dbpedia.org/resource/Sago_Mine_disaster	true
